year,state,industry,count,last_update
2020,Chandigarh,Transportation & Storage,2,2025-07-31 20:05:10.669
2020,Chandigarh,Travel & Tourism,1,2025-07-31 20:05:11.172
2020,Chandigarh,Security Solutions,1,2025-07-31 20:05:11.421
2020,Chandigarh,Real Estate,2,2025-07-31 20:05:11.915
2020,Chandigarh,Other Specialty Retailers,1,2025-07-31 20:05:12.163
2020,Chandigarh,Robotics,1,2025-07-31 20:05:12.656
2020,Chandigarh,Waste Management,1,2025-07-31 20:05:13.396
2020,Goa,Automotive,1,2025-07-31 20:05:15.124
2020,Goa,Art & Photography,1,2025-07-31 20:05:15.371
2020,Goa,Construction,1,2025-07-31 20:05:16.595
2020,Goa,Agriculture,2,2025-07-31 20:05:16.842
2020,Goa,AI,4,2025-07-31 20:05:17.339
2020,Goa,Events,2,2025-07-31 20:05:17.838
2020,Goa,Fashion,1,2025-07-31 20:05:18.086
2020,Goa,Enterprise Software,2,2025-07-31 20:05:18.577
2020,Goa,Food & Beverages,1,2025-07-31 20:05:18.824
2020,Goa,Education,2,2025-07-31 20:05:19.559
2020,Goa,Technology Hardware,2,2025-07-31 20:05:20.055
2020,Goa,Healthcare & Lifesciences,4,2025-07-31 20:05:20.302
2020,Goa,Internet of Things,2,2025-07-31 20:05:20.548
2020,Goa,IT Services,8,2025-07-31 20:05:20.794
2020,Goa,Marketing,3,2025-07-31 20:05:21.278
2020,Goa,Non- Renewable Energy,3,2025-07-31 20:05:21.770
2020,Goa,Media & Entertainment,4,2025-07-31 20:05:22.268
2020,Goa,Retail,4,2025-07-31 20:05:22.514
2020,Goa,Professional & Commercial Services,10,2025-07-31 20:05:23.008
2020,Goa,Sports,1,2025-07-31 20:05:23.257
2020,Goa,Textiles & Apparel,1,2025-07-31 20:05:24.004
2020,Goa,Transportation & Storage,2,2025-07-31 20:05:24.494
2020,Goa,Travel & Tourism,1,2025-07-31 20:05:24.978
2020,Goa,Real Estate,3,2025-07-31 20:05:25.713
2020,Goa,Robotics,1,2025-07-31 20:05:26.453
2020,Goa,Others,1,2025-07-31 20:05:27.432
2020,Delhi,Analytics,11,2025-07-31 20:05:27.941
2020,Delhi,Advertising,16,2025-07-31 20:05:28.203
2020,Delhi,Architecture Interior Design,16,2025-07-31 20:05:28.464
2020,Delhi,AR VR (Augmented + Virtual Reality),4,2025-07-31 20:05:28.725
2020,Delhi,Automotive,31,2025-07-31 20:05:28.986
2020,Delhi,Art & Photography,4,2025-07-31 20:05:29.250
2020,Delhi,Animation,1,2025-07-31 20:05:29.515
2020,Delhi,Chemicals,14,2025-07-31 20:05:29.780
2020,Delhi,Computer Vision,2,2025-07-31 20:05:30.044
2020,Delhi,Telecommunication & Networking,33,2025-07-31 20:05:30.306
2020,Delhi,Construction,54,2025-07-31 20:05:30.571
2020,Delhi,Agriculture,47,2025-07-31 20:05:30.834
2020,Delhi,Aeronautics Aerospace & Defence,16,2025-07-31 20:05:31.098
2020,Delhi,AI,25,2025-07-31 20:05:31.371
2020,Delhi,Green Technology,54,2025-07-31 20:05:31.639
2020,Delhi,Events,13,2025-07-31 20:05:31.921
2020,Delhi,Fashion,40,2025-07-31 20:05:32.199
2020,Delhi,Finance Technology,62,2025-07-31 20:05:32.476
2020,Delhi,Enterprise Software,24,2025-07-31 20:05:32.744
2020,Delhi,Food & Beverages,66,2025-07-31 20:05:33.025
2020,Delhi,Design,7,2025-07-31 20:05:33.286
2020,Delhi,Dating Matrimonial,1,2025-07-31 20:05:33.548
2020,Delhi,Education,119,2025-07-31 20:05:33.810
2020,Delhi,Renewable Energy,52,2025-07-31 20:05:34.072
2020,Delhi,Technology Hardware,62,2025-07-31 20:05:34.332
2020,Delhi,Healthcare & Lifesciences,192,2025-07-31 20:05:34.590
2020,Delhi,Internet of Things,16,2025-07-31 20:05:34.851
2020,Delhi,IT Services,198,2025-07-31 20:05:35.111
2020,Delhi,Human Resources,61,2025-07-31 20:05:35.371
2020,Delhi,Marketing,37,2025-07-31 20:05:35.631
2020,Delhi,Nanotechnology,3,2025-07-31 20:05:35.895
2020,Delhi,Non- Renewable Energy,21,2025-07-31 20:05:36.159
2020,Delhi,Pets & Animals,5,2025-07-31 20:05:36.423
2020,Delhi,Media & Entertainment,34,2025-07-31 20:05:36.686
2020,Delhi,Retail,50,2025-07-31 20:05:36.951
2020,Delhi,House-Hold Services,17,2025-07-31 20:05:37.224
2020,Delhi,Professional & Commercial Services,148,2025-07-31 20:05:37.486
2020,Delhi,Sports,14,2025-07-31 20:05:37.742
2020,Delhi,Social Impact,11,2025-07-31 20:05:37.997
2020,Delhi,Social Network,10,2025-07-31 20:05:38.252
2020,Delhi,Textiles & Apparel,38,2025-07-31 20:05:38.506
2020,Delhi,Indic Language Startups,3,2025-07-31 20:05:38.759
2020,Delhi,Transportation & Storage,33,2025-07-31 20:05:39.013
2020,Delhi,Logistics,4,2025-07-31 20:05:39.267
2020,Delhi,Travel & Tourism,44,2025-07-31 20:05:39.520
2020,Delhi,Security Solutions,32,2025-07-31 20:05:39.781
2020,Delhi,Airport Operations,1,2025-07-31 20:05:40.049
2020,Delhi,Real Estate,12,2025-07-31 20:05:40.331
2020,Delhi,Other Specialty Retailers,22,2025-07-31 20:05:40.608
2020,Delhi,Safety,14,2025-07-31 20:05:40.886
2020,Delhi,Robotics,7,2025-07-31 20:05:41.163
2020,Delhi,Biotechnology,1,2025-07-31 20:05:41.718
2020,Delhi,Waste Management,3,2025-07-31 20:05:41.998
2020,Delhi,Others,10,2025-07-31 20:05:42.282
2020,Delhi,Toys and Games,1,2025-07-31 20:05:42.570
2020,Gujarat,Analytics,5,2025-07-31 20:05:42.851
2020,Gujarat,Advertising,1,2025-07-31 20:05:43.135
2020,Gujarat,Architecture Interior Design,3,2025-07-31 20:05:43.416
2020,Gujarat,AR VR (Augmented + Virtual Reality),7,2025-07-31 20:05:43.698
2020,Gujarat,Automotive,25,2025-07-31 20:05:43.980
2020,Gujarat,Art & Photography,3,2025-07-31 20:05:44.261
2020,Gujarat,Chemicals,15,2025-07-31 20:05:44.826
2020,Gujarat,Computer Vision,3,2025-07-31 20:05:45.108
2020,Gujarat,Telecommunication & Networking,5,2025-07-31 20:05:45.389
2020,Gujarat,Construction,39,2025-07-31 20:05:45.671
2020,Gujarat,Agriculture,32,2025-07-31 20:05:45.954
2020,Gujarat,Aeronautics Aerospace & Defence,8,2025-07-31 20:05:46.235
2020,Gujarat,AI,6,2025-07-31 20:05:46.519
2020,Gujarat,Green Technology,28,2025-07-31 20:05:46.802
2020,Gujarat,Events,1,2025-07-31 20:05:47.085
2020,Gujarat,Fashion,9,2025-07-31 20:05:47.368
2020,Gujarat,Finance Technology,23,2025-07-31 20:05:47.649
2020,Gujarat,Enterprise Software,13,2025-07-31 20:05:47.931
2020,Gujarat,Food & Beverages,37,2025-07-31 20:05:48.217
2020,Gujarat,Design,8,2025-07-31 20:05:48.501
2020,Gujarat,Dating Matrimonial,1,2025-07-31 20:05:48.784
2020,Gujarat,Education,36,2025-07-31 20:05:49.066
2020,Gujarat,Renewable Energy,37,2025-07-31 20:05:49.350
2020,Gujarat,Technology Hardware,47,2025-07-31 20:05:49.633
2020,Gujarat,Healthcare & Lifesciences,131,2025-07-31 20:05:49.918
2020,Gujarat,Internet of Things,21,2025-07-31 20:05:50.201
2020,Gujarat,IT Services,97,2025-07-31 20:05:50.480
2020,Gujarat,Human Resources,20,2025-07-31 20:05:50.759
2020,Gujarat,Marketing,15,2025-07-31 20:05:51.036
2020,Gujarat,Nanotechnology,5,2025-07-31 20:05:51.311
2020,Gujarat,Non- Renewable Energy,20,2025-07-31 20:05:51.586
2020,Gujarat,Pets & Animals,1,2025-07-31 20:05:51.846
2020,Gujarat,Media & Entertainment,6,2025-07-31 20:05:52.091
2020,Gujarat,Retail,24,2025-07-31 20:05:52.335
2020,Gujarat,House-Hold Services,7,2025-07-31 20:05:52.580
2020,Gujarat,Professional & Commercial Services,51,2025-07-31 20:05:52.825
2020,Gujarat,Sports,5,2025-07-31 20:05:53.070
2020,Gujarat,Social Impact,7,2025-07-31 20:05:53.315
2020,Gujarat,Social Network,5,2025-07-31 20:05:53.561
2020,Gujarat,Textiles & Apparel,8,2025-07-31 20:05:53.808
2020,Gujarat,Indic Language Startups,2,2025-07-31 20:05:54.055
2020,Gujarat,Transportation & Storage,15,2025-07-31 20:05:54.292
2020,Gujarat,Travel & Tourism,6,2025-07-31 20:05:54.782
2020,Gujarat,Security Solutions,6,2025-07-31 20:05:55.026
2020,Gujarat,Real Estate,5,2025-07-31 20:05:55.553
2020,Gujarat,Other Specialty Retailers,20,2025-07-31 20:05:55.832
2020,Gujarat,Safety,2,2025-07-31 20:05:56.115
2020,Gujarat,Robotics,7,2025-07-31 20:05:56.396
2020,Gujarat,Waste Management,1,2025-07-31 20:05:57.239
2020,Gujarat,Others,2,2025-07-31 20:05:57.520
2020,Himachal Pradesh,Automotive,2,2025-07-31 20:05:59.038
2020,Himachal Pradesh,Chemicals,2,2025-07-31 20:05:59.776
2020,Himachal Pradesh,Telecommunication & Networking,1,2025-07-31 20:06:00.273
2020,Himachal Pradesh,Construction,3,2025-07-31 20:06:00.519
2020,Himachal Pradesh,Agriculture,1,2025-07-31 20:06:00.763
2020,Himachal Pradesh,Green Technology,1,2025-07-31 20:06:01.493
2020,Himachal Pradesh,Food & Beverages,3,2025-07-31 20:06:02.710
2020,Himachal Pradesh,Education,1,2025-07-31 20:06:03.429
2020,Himachal Pradesh,Renewable Energy,2,2025-07-31 20:06:03.668
2020,Himachal Pradesh,Technology Hardware,1,2025-07-31 20:06:03.907
2020,Himachal Pradesh,Healthcare & Lifesciences,3,2025-07-31 20:06:04.148
2020,Himachal Pradesh,IT Services,2,2025-07-31 20:06:04.618
2020,Himachal Pradesh,Human Resources,1,2025-07-31 20:06:04.863
2020,Himachal Pradesh,Marketing,2,2025-07-31 20:06:05.107
2020,Himachal Pradesh,Non- Renewable Energy,2,2025-07-31 20:06:05.603
2020,Himachal Pradesh,Media & Entertainment,2,2025-07-31 20:06:06.099
2020,Himachal Pradesh,Retail,2,2025-07-31 20:06:06.346
2020,Himachal Pradesh,Professional & Commercial Services,1,2025-07-31 20:06:06.841
2020,Himachal Pradesh,Social Network,1,2025-07-31 20:06:07.585
2020,Himachal Pradesh,Textiles & Apparel,1,2025-07-31 20:06:07.834
2020,Himachal Pradesh,Travel & Tourism,6,2025-07-31 20:06:08.818
2020,Himachal Pradesh,Others,1,2025-07-31 20:06:11.288
2020,Haryana,Analytics,10,2025-07-31 20:06:11.807
2020,Haryana,Advertising,2,2025-07-31 20:06:12.076
2020,Haryana,Architecture Interior Design,4,2025-07-31 20:06:12.344
2020,Haryana,AR VR (Augmented + Virtual Reality),2,2025-07-31 20:06:12.612
2020,Haryana,Automotive,19,2025-07-31 20:06:12.880
2020,Haryana,Art & Photography,2,2025-07-31 20:06:13.150
2020,Haryana,Chemicals,2,2025-07-31 20:06:13.682
2020,Haryana,Computer Vision,4,2025-07-31 20:06:13.952
2020,Haryana,Telecommunication & Networking,6,2025-07-31 20:06:14.221
2020,Haryana,Construction,41,2025-07-31 20:06:14.488
2020,Haryana,Agriculture,28,2025-07-31 20:06:14.759
2020,Haryana,Aeronautics Aerospace & Defence,3,2025-07-31 20:06:15.021
2020,Haryana,AI,21,2025-07-31 20:06:15.290
2020,Haryana,Green Technology,23,2025-07-31 20:06:15.559
2020,Haryana,Events,6,2025-07-31 20:06:15.828
2020,Haryana,Fashion,16,2025-07-31 20:06:16.096
2020,Haryana,Finance Technology,30,2025-07-31 20:06:16.365
2020,Haryana,Enterprise Software,17,2025-07-31 20:06:16.634
2020,Haryana,Food & Beverages,43,2025-07-31 20:06:16.902
2020,Haryana,Design,5,2025-07-31 20:06:17.170
2020,Haryana,Dating Matrimonial,3,2025-07-31 20:06:17.425
2020,Haryana,Education,47,2025-07-31 20:06:17.671
2020,Haryana,Renewable Energy,22,2025-07-31 20:06:17.918
2020,Haryana,Technology Hardware,26,2025-07-31 20:06:18.165
2020,Haryana,Healthcare & Lifesciences,79,2025-07-31 20:06:18.406
2020,Haryana,Internet of Things,8,2025-07-31 20:06:18.655
2020,Haryana,IT Services,91,2025-07-31 20:06:18.926
2020,Haryana,Human Resources,16,2025-07-31 20:06:19.195
2020,Haryana,Marketing,24,2025-07-31 20:06:19.465
2020,Haryana,Nanotechnology,2,2025-07-31 20:06:19.735
2020,Haryana,Non- Renewable Energy,24,2025-07-31 20:06:20.003
2020,Haryana,Pets & Animals,2,2025-07-31 20:06:20.269
2020,Haryana,Media & Entertainment,6,2025-07-31 20:06:20.538
2020,Haryana,Retail,33,2025-07-31 20:06:20.806
2020,Haryana,House-Hold Services,6,2025-07-31 20:06:21.075
2020,Haryana,Professional & Commercial Services,52,2025-07-31 20:06:21.343
2020,Haryana,Sports,4,2025-07-31 20:06:21.610
2020,Haryana,Social Impact,6,2025-07-31 20:06:21.877
2020,Haryana,Social Network,9,2025-07-31 20:06:22.147
2020,Haryana,Textiles & Apparel,10,2025-07-31 20:06:22.413
2020,Haryana,Transportation & Storage,14,2025-07-31 20:06:22.945
2020,Haryana,Logistics,1,2025-07-31 20:06:23.213
2020,Haryana,Travel & Tourism,15,2025-07-31 20:06:23.481
2020,Haryana,Security Solutions,11,2025-07-31 20:06:23.750
2020,Haryana,Real Estate,9,2025-07-31 20:06:24.285
2020,Haryana,Other Specialty Retailers,9,2025-07-31 20:06:24.555
2020,Haryana,Safety,6,2025-07-31 20:06:24.823
2020,Haryana,Robotics,3,2025-07-31 20:06:25.083
2020,Haryana,Waste Management,4,2025-07-31 20:06:25.889
2020,Haryana,Others,4,2025-07-31 20:06:26.157
2020,Haryana,Toys and Games,1,2025-07-31 20:06:26.425
2020,Jammu and Kashmir,Architecture Interior Design,1,2025-07-31 20:06:27.167
2020,Jammu and Kashmir,Telecommunication & Networking,2,2025-07-31 20:06:28.895
2020,Jammu and Kashmir,Construction,6,2025-07-31 20:06:29.146
2020,Jammu and Kashmir,Green Technology,4,2025-07-31 20:06:30.131
2020,Jammu and Kashmir,Fashion,1,2025-07-31 20:06:30.623
2020,Jammu and Kashmir,Finance Technology,1,2025-07-31 20:06:30.877
2020,Jammu and Kashmir,Enterprise Software,1,2025-07-31 20:06:31.128
2020,Jammu and Kashmir,Food & Beverages,5,2025-07-31 20:06:31.377
2020,Jammu and Kashmir,Education,5,2025-07-31 20:06:32.122
2020,Jammu and Kashmir,Renewable Energy,4,2025-07-31 20:06:32.372
2020,Jammu and Kashmir,Technology Hardware,1,2025-07-31 20:06:32.623
2020,Jammu and Kashmir,Healthcare & Lifesciences,4,2025-07-31 20:06:32.871
2020,Jammu and Kashmir,Internet of Things,1,2025-07-31 20:06:33.124
2020,Jammu and Kashmir,IT Services,3,2025-07-31 20:06:33.372
2020,Jammu and Kashmir,Human Resources,1,2025-07-31 20:06:33.621
2020,Jammu and Kashmir,Marketing,2,2025-07-31 20:06:33.868
2020,Jammu and Kashmir,Non- Renewable Energy,4,2025-07-31 20:06:34.365
2020,Jammu and Kashmir,Pets & Animals,2,2025-07-31 20:06:34.614
2020,Jammu and Kashmir,Retail,3,2025-07-31 20:06:35.111
2020,Jammu and Kashmir,Professional & Commercial Services,6,2025-07-31 20:06:35.608
2020,Jammu and Kashmir,Textiles & Apparel,1,2025-07-31 20:06:36.596
2020,Jammu and Kashmir,Travel & Tourism,2,2025-07-31 20:06:37.600
2020,Jammu and Kashmir,Security Solutions,1,2025-07-31 20:06:37.851
2020,Jammu and Kashmir,Real Estate,2,2025-07-31 20:06:38.352
2020,Jammu and Kashmir,Other Specialty Retailers,1,2025-07-31 20:06:38.603
2020,Jharkhand,Analytics,1,2025-07-31 20:06:40.597
2020,Jharkhand,Advertising,2,2025-07-31 20:06:40.848
2020,Jharkhand,Automotive,2,2025-07-31 20:06:41.600
2020,Jharkhand,Art & Photography,2,2025-07-31 20:06:41.850
2020,Jharkhand,Chemicals,3,2025-07-31 20:06:42.373
2020,Jharkhand,Construction,9,2025-07-31 20:06:43.125
2020,Jharkhand,Agriculture,9,2025-07-31 20:06:43.373
2020,Jharkhand,AI,4,2025-07-31 20:06:43.871
2020,Jharkhand,Green Technology,5,2025-07-31 20:06:44.119
2020,Jharkhand,Events,1,2025-07-31 20:06:44.371
2020,Jharkhand,Fashion,1,2025-07-31 20:06:44.621
2020,Jharkhand,Finance Technology,2,2025-07-31 20:06:44.872
2020,Jharkhand,Enterprise Software,1,2025-07-31 20:06:45.123
2020,Jharkhand,Food & Beverages,9,2025-07-31 20:06:45.366
2020,Jharkhand,Design,2,2025-07-31 20:06:45.616
2020,Jharkhand,Education,11,2025-07-31 20:06:46.115
2020,Jharkhand,Renewable Energy,6,2025-07-31 20:06:46.365
2020,Jharkhand,Technology Hardware,2,2025-07-31 20:06:46.614
2020,Jharkhand,Healthcare & Lifesciences,7,2025-07-31 20:06:46.863
2020,Jharkhand,Internet of Things,1,2025-07-31 20:06:47.115
2020,Jharkhand,IT Services,17,2025-07-31 20:06:47.366
2020,Jharkhand,Human Resources,7,2025-07-31 20:06:47.608
2020,Jharkhand,Marketing,5,2025-07-31 20:06:47.860
2020,Jharkhand,Non- Renewable Energy,10,2025-07-31 20:06:48.360
2020,Jharkhand,Media & Entertainment,1,2025-07-31 20:06:48.867
2020,Jharkhand,Retail,4,2025-07-31 20:06:49.113
2020,Jharkhand,House-Hold Services,6,2025-07-31 20:06:49.366
2020,Jharkhand,Professional & Commercial Services,15,2025-07-31 20:06:49.620
2020,Jharkhand,Social Impact,1,2025-07-31 20:06:50.126
2020,Jharkhand,Textiles & Apparel,3,2025-07-31 20:06:50.636
2020,Jharkhand,Indic Language Startups,1,2025-07-31 20:06:50.890
2020,Jharkhand,Transportation & Storage,2,2025-07-31 20:06:51.144
2020,Jharkhand,Travel & Tourism,4,2025-07-31 20:06:51.648
2020,Jharkhand,Security Solutions,1,2025-07-31 20:06:51.902
2020,Jharkhand,Real Estate,3,2025-07-31 20:06:52.410
2020,Jharkhand,Other Specialty Retailers,2,2025-07-31 20:06:52.664
2020,Jharkhand,Safety,1,2025-07-31 20:06:52.916
2020,Jharkhand,Robotics,2,2025-07-31 20:06:53.171
2020,Bihar,Advertising,3,2025-07-31 20:06:54.942
2020,Bihar,Architecture Interior Design,3,2025-07-31 20:06:55.198
2020,Bihar,AR VR (Augmented + Virtual Reality),1,2025-07-31 20:06:55.455
2020,Bihar,Automotive,5,2025-07-31 20:06:55.712
2020,Bihar,Art & Photography,1,2025-07-31 20:06:55.969
2020,Bihar,Computer Vision,1,2025-07-31 20:06:56.739
2020,Bihar,Telecommunication & Networking,5,2025-07-31 20:06:56.990
2020,Bihar,Construction,52,2025-07-31 20:06:57.250
2020,Bihar,Agriculture,19,2025-07-31 20:06:57.506
2020,Bihar,Green Technology,3,2025-07-31 20:06:58.270
2020,Bihar,Events,1,2025-07-31 20:06:58.518
2020,Bihar,Fashion,2,2025-07-31 20:06:58.768
2020,Bihar,Finance Technology,4,2025-07-31 20:06:59.013
2020,Bihar,Enterprise Software,1,2025-07-31 20:06:59.269
2020,Bihar,Food & Beverages,10,2025-07-31 20:06:59.527
2020,Bihar,Design,1,2025-07-31 20:06:59.785
2020,Bihar,Dating Matrimonial,2,2025-07-31 20:07:00.039
2020,Bihar,Education,22,2025-07-31 20:07:00.291
2020,Bihar,Renewable Energy,3,2025-07-31 20:07:00.543
2020,Bihar,Technology Hardware,5,2025-07-31 20:07:00.799
2020,Bihar,Healthcare & Lifesciences,14,2025-07-31 20:07:01.056
2020,Bihar,Internet of Things,1,2025-07-31 20:07:01.313
2020,Bihar,IT Services,20,2025-07-31 20:07:01.570
2020,Bihar,Human Resources,10,2025-07-31 20:07:01.826
2020,Bihar,Marketing,9,2025-07-31 20:07:02.083
2020,Bihar,Non- Renewable Energy,16,2025-07-31 20:07:02.597
2020,Bihar,Pets & Animals,1,2025-07-31 20:07:02.852
2020,Bihar,Media & Entertainment,1,2025-07-31 20:07:03.103
2020,Bihar,Retail,8,2025-07-31 20:07:03.356
2020,Bihar,House-Hold Services,3,2025-07-31 20:07:03.606
2020,Bihar,Professional & Commercial Services,10,2025-07-31 20:07:03.858
2020,Bihar,Sports,2,2025-07-31 20:07:04.106
2020,Bihar,Social Impact,1,2025-07-31 20:07:04.344
2020,Bihar,Social Network,2,2025-07-31 20:07:04.605
2020,Bihar,Textiles & Apparel,4,2025-07-31 20:07:04.866
2020,Bihar,Indic Language Startups,1,2025-07-31 20:07:05.128
2020,Bihar,Transportation & Storage,4,2025-07-31 20:07:05.390
2020,Bihar,Travel & Tourism,2,2025-07-31 20:07:05.918
2020,Bihar,Security Solutions,5,2025-07-31 20:07:06.178
2020,Bihar,Real Estate,1,2025-07-31 20:07:06.699
2020,Bihar,Other Specialty Retailers,3,2025-07-31 20:07:06.960
2020,Bihar,Safety,2,2025-07-31 20:07:07.220
2020,Bihar,Others,1,2025-07-31 20:07:08.521
2020,Lakshadweep,IT Services,1,2025-07-31 20:07:15.839
2020,Kerala,Analytics,4,2025-07-31 20:07:23.214
2020,Kerala,Advertising,8,2025-07-31 20:07:23.477
2020,Kerala,Architecture Interior Design,3,2025-07-31 20:07:23.741
2020,Kerala,AR VR (Augmented + Virtual Reality),5,2025-07-31 20:07:24.004
2020,Kerala,Automotive,10,2025-07-31 20:07:24.268
2020,Kerala,Art & Photography,3,2025-07-31 20:07:24.532
2020,Kerala,Animation,2,2025-07-31 20:07:24.800
2020,Kerala,Chemicals,2,2025-07-31 20:07:25.068
2020,Kerala,Computer Vision,2,2025-07-31 20:07:25.333
2020,Kerala,Telecommunication & Networking,2,2025-07-31 20:07:25.599
2020,Kerala,Construction,11,2025-07-31 20:07:25.865
2020,Kerala,Agriculture,27,2025-07-31 20:07:26.130
2020,Kerala,Aeronautics Aerospace & Defence,8,2025-07-31 20:07:26.393
2020,Kerala,AI,10,2025-07-31 20:07:26.657
2020,Kerala,Green Technology,19,2025-07-31 20:07:26.920
2020,Kerala,Events,3,2025-07-31 20:07:27.184
2020,Kerala,Fashion,5,2025-07-31 20:07:27.447
2020,Kerala,Finance Technology,13,2025-07-31 20:07:27.711
2020,Kerala,Enterprise Software,24,2025-07-31 20:07:27.978
2020,Kerala,Food & Beverages,26,2025-07-31 20:07:28.243
2020,Kerala,Design,8,2025-07-31 20:07:28.505
2020,Kerala,Education,73,2025-07-31 20:07:29.033
2020,Kerala,Renewable Energy,11,2025-07-31 20:07:29.295
2020,Kerala,Technology Hardware,25,2025-07-31 20:07:29.557
2020,Kerala,Healthcare & Lifesciences,66,2025-07-31 20:07:29.819
2020,Kerala,Internet of Things,13,2025-07-31 20:07:30.084
2020,Kerala,IT Services,174,2025-07-31 20:07:30.348
2020,Kerala,Human Resources,6,2025-07-31 20:07:30.611
2020,Kerala,Marketing,13,2025-07-31 20:07:30.875
2020,Kerala,Non- Renewable Energy,17,2025-07-31 20:07:31.407
2020,Kerala,Pets & Animals,3,2025-07-31 20:07:31.670
2020,Kerala,Media & Entertainment,19,2025-07-31 20:07:31.933
2020,Kerala,Retail,19,2025-07-31 20:07:32.197
2020,Kerala,House-Hold Services,5,2025-07-31 20:07:32.461
2020,Kerala,Professional & Commercial Services,12,2025-07-31 20:07:32.724
2020,Kerala,Sports,2,2025-07-31 20:07:32.986
2020,Kerala,Social Impact,3,2025-07-31 20:07:33.250
2020,Kerala,Social Network,11,2025-07-31 20:07:33.515
2020,Kerala,Textiles & Apparel,2,2025-07-31 20:07:33.779
2020,Kerala,Transportation & Storage,7,2025-07-31 20:07:34.313
2020,Kerala,Travel & Tourism,8,2025-07-31 20:07:34.844
2020,Kerala,Security Solutions,3,2025-07-31 20:07:35.109
2020,Kerala,Real Estate,5,2025-07-31 20:07:35.639
2020,Kerala,Other Specialty Retailers,4,2025-07-31 20:07:35.904
2020,Kerala,Robotics,8,2025-07-31 20:07:36.435
2020,Kerala,Waste Management,3,2025-07-31 20:07:37.257
2020,Kerala,Others,3,2025-07-31 20:07:37.536
2020,Karnataka,Analytics,27,2025-07-31 20:07:38.099
2020,Karnataka,Advertising,9,2025-07-31 20:07:38.396
2020,Karnataka,Architecture Interior Design,16,2025-07-31 20:07:38.689
